name;verse;movie
MERRY;A gathering of what?;The Two Towers
MERRY;Trees. Climb a tree.;The Two Towers
MERRY;Isengard?;The Two Towers
MERRY;He's gone.;The Two Towers
MERRY;Aaagh!;The Two Towers
MERRY;A tree-herder. A shepherd of the forest.;The Two Towers
MERRY;We're not Orcs! We're Hobbits;The Two Towers
MERRY;It's Saruman's army. The war has started.;The Two Towers
MERRY;I think we might have made a mistake leaving the Shire, Pippin.;The Two Towers
MERRY;It's the trees.;The Two Towers
MERRY;Hello? Treebeard? Where has he gone?;The Two Towers
MERRY;Did you hear that? There it is again. Something's not right here. Not right at all.;The Two Towers
MERRY;You just said something...Treeish.;The Two Towers
MERRY;You're taller.;The Two Towers
MERRY;You;The Two Towers
MERRY;Than me;The Two Towers
MERRY;Pippin, everyone knows I'm the tall one. You're the short one.;The Two Towers
MERRY;No! You don't understand. We're Hobbits! Halflings! Shire-folk;The Two Towers
MERRY;Saruman.;The Two Towers
MERRY;You remember the Old Forest, on the borders of Buckland? Folk used to say there was something in, the water that made the trees grow tall.and come alive.;The Two Towers
MERRY;Trees that could whisper.talk to each other.even move.;The Two Towers
MERRY;Ssh! As soon as they find out we don't, we're dead.;The Two Towers
MERRY;Three-foot-eight. You did something.;The Two Towers
MERRY;I want some;The Two Towers
MERRY;Aaagh!t's got my leg;The Two Towers
MERRY;Pippin. Let's go.;The Two Towers
MERRY;Pippin!;The Two Towers
MERRY;Excuse me! I have a sword. Please accept it! I offer you my service Theoden King.;The Return of the King
MERRY;Why is that?;The Two Towers
MERRY;Can't say that I have. You, Pip?;The Two Towers
MERRY;They're close;The Fellowship of the Ring
MERRY;You look good Pippin;The Fellowship of the Ring
MERRY;Get him!;The Fellowship of the Ring
MERRY;Who is she?;The Fellowship of the Ring
MERRY;What do you suppose that means ?;The Fellowship of the Ring
MERRY;The belt!Run;The Two Towers
MERRY;Quickly;The Fellowship of the Ring
MERRY;No no! the big one, big one;The Fellowship of the Ring
MERRY;Pippin!;The Return of the King
MERRY; Thank you! I win;The Return of the King
MERRY; Hello, Pip.;The Two Towers
MERRY;I'm fine. lt was just an act.;The Two Towers
MERRY;See? I fooled you too. Don't worry about me, Pippin.;The Two Towers
MERRY;ls it much further?;The Two Towers
MERRY;You're supposed to stick it in the ground;The Fellowship of the Ring
MERRY;Outside;The Fellowship of the Ring
MERRY;That was good;The Fellowship of the Ring
MERRY;Aragorn;The Fellowship of the Ring
MERRY;Frodo;The Fellowship of the Ring
MERRY;Pippin;The Fellowship of the Ring
MERRY;No;The Fellowship of the Ring
MERRY;What;The Fellowship of the Ring
MERRY;What are you doing?;The Return of the King
MERRY;Pippin;The Return of the King
MERRY; Pippin;The Return of the King
MERRY;Pippin! Are you mad?;The Return of the King
MERRY;Put it back;The Return of the King
MERRY;Pippin!;The Return of the King
MERRY;No;The Return of the King
MERRY;He's remembered;The Fellowship of the Ring
MERRY; Pippin;The Return of the King
MERRY;Help! Gandalf help!;The Return of the King
MERRY;Help him;The Return of the King
MERRY;Pippin;The Return of the King
MERRY;You never can;The Return of the King
MERRY;Come on;The Return of the King
MERRY;I don't know! I don't know whats going to happen.;The Return of the King
MERRY;He's always followed me everywhere I went since before we were tweens. I would get him into the worst sort of trouble but I was always there to get him out. Now He's gone Just like Frodo and Sam.;The Return of the King
MERRY;Foolhardy maybe. He's a Took!;The Return of the King
MERRY;Mmmm Green Dragon!;The Return of the King
MERRY;Welcome, my lords to Isengard!;The Return of the King
MERRY;We're under orders from Treebeard who's taken over management of sengard.;The Return of the King
MERRY;My lady. You are fair and brave and have much to live for, and many who love you. I know it is too late to turn aside. I know there is not much point now in hoping. If I were a knight of Rohan capable of great deeds?but I'm not. I'm a Hobbit. And I know I can't save Middle Earth. I just want to help my friends. Frodo, Sam, Pippin. More than anything I wish I could see them again.;The Return of the King
MERRY; I want to fight;The Return of the King
MERRY;Pippin;The Return of the King
MERRY;Why did you look? Why do you always have to look?;The Return of the King
MERRY;don't you understand? The enemy thinks you have the ring! He is going to be looking for you Pip. They have to get you out of here.;The Return of the King
MERRY;Here, something for the road;The Return of the King
MERRY;I know you've run out. You smoke too much Pippin.;The Return of the King
MERRY;DEEEEAAATH;The Return of the King
MERRY;I'm ready! Sorry. It isn't all that dangerous. it's not even sharp.;The Return of the King
MERRY; The Brandywine Bridge, twenty miles.;The Fellowship of the Ring
MERRY; How do we know this Strider is a friend of Gandalf ?;The Fellowship of the Ring
MERRY; Right. Bucklebury Ferry. Follow me.;The Fellowship of the Ring
MERRY; What are they eating when they can't get hobbit ?;The Fellowship of the Ring
MERRY;Tomatoes, sausages, nice crispy bacon;The Fellowship of the Ring
MERRY;and these;The Fellowship of the Ring
MERRY;Don't think he knows about second breakfast Pippin;The Fellowship of the Ring
MERRY;Dunno why he's so upset! Its only a couple of carrots;The Fellowship of the Ring
MERRY;Follow me. Run;The Fellowship of the Ring
MERRY;Frodo, this way. Follow me;The Fellowship of the Ring
MERRY;Get the rope Sam;The Fellowship of the Ring
MERRY;Hello Frodo;The Fellowship of the Ring
MERRY;He's foul enough;The Fellowship of the Ring
MERRY;hmmmhmmm;The Fellowship of the Ring
MERRY;Hold these;The Fellowship of the Ring
MERRY;I wouldn't count on it;The Fellowship of the Ring
MERRY;My tomato's burst;The Fellowship of the Ring
MERRY;Oh! I think I've broken something;The Fellowship of the Ring
MERRY;OK. Want a tomato Sam ?;The Fellowship of the Ring
MERRY;Pippin;The Fellowship of the Ring
MERRY;That black rider was looking for something. Or someone (he walks up to Frodo and looks him in the face) Frodo ?;The Fellowship of the Ring
MERRY;This my friend, is a pint!;The Fellowship of the Ring
MERRY;What was that;The Fellowship of the Ring
MERRY;What? It was just a detour. A shortcut;The Fellowship of the Ring
MERRY;Yes Pippin, my point is, he's clearly over reacting! Run;The Fellowship of the Ring
Merry;The Two Towers;
Merry;The Two Towers;
MERRY;Help;The Two Towers
PIPPIN;Oh you can search far and wide, You can drink the whole town dry,, But You'll never find a beer so brown, But You'll never find a beer so brown, As the one we drink in our hometown, As the one we drink in our hometown.,,You can drink your fancy ales, You can drink them by the flagon,,But the only brew for the brave and true;The Return of the King
PIPPIN;Comes from the Green Dragon;The Return of the King
MERRY;Frodo! Frodo;The Fellowship of the Ring
MORWEN; Eothain!;
MORWEN;Eothain! Eothain! You take your sister. You'll go faster with just two.;The Two Towers
MORWEN;Listen to me. You must ride to Edoras and raise the alarm. Do you understand me?;The Two Towers
MORWEN; Freda, I will find you there.;The Two Towers
MORWEN;Quickly!Go, child.;The Two Towers
MOUTH OF SAURON;My master Sauron the Great bids thee welcome.;The Return of the King
MOUTH OF SAURON;Aha!Old Greybeard!I have a token I was bidden to show thee;The Return of the King
MOUTH OF SAURON;The Halfling was dear to thee I see.Know that he suffered greatly at the hands of his host.Who would?ve thought one so small could endure so much pain?And he did Gandalf, he did.;The Return of the King
MOUTH OF SAURON; Is there any in this rout with authority to treat with me?;The Return of the King
MOUTH OF SAURON; And who is this?Isildur's heir?It takes more to make a King than a broken Elvish blade.;The Return of the King
PIPPIN;Hmm?;The Return of the King
PIPPIN;I didn't think it would end this way.;The Return of the King
PIPPIN;What?Gandalf'see what?;The Return of the King
PIPPIN;Where are they?;The Return of the King
PIPPIN;Frodo;The Return of the King
PIPPIN;Merry!;The Return of the King
PIPPIN;Merry!Merry it's me.,it's Pippin!;The Return of the King
PIPPIN; Yes.;The Return of the King
PIPPIN;No Merry, I'm going to look after you.;The Return of the King
PIPPIN;Frodo.;The Return of the King
PIPPIN;Alright!;The Return of the King
PIPPIN;The eagles! The eagles are coming!;The Return of the King
PIPPIN;Well,That's notso bad.;The Return of the King
PIPPIN;Frodo;The Return of the King
PIPPIN;Merry;The Return of the King
PIPPIN;uhh huh I feel like I'm back at the Green Dragon;The Return of the King
PIPPIN;A mug of ale in my hand. Putting my feet up on a settle after a hard day's work;The Return of the King
PIPPIN;Ahaha!;The Return of the King
PIPPIN; We are sitting on a field of victory enjoying a few well earned comforts The salted pork is particularly good;The Return of the King
PIPPIN;NO! Aaahhh;The Return of the King
PIPPIN;He's alive!;The Return of the King
PIPPIN;He needs medicine my lord!;The Return of the King
PIPPIN;They called us out to fight;The Return of the King
PIPPIN;I didn't think they would find any livery that would fit me;The Return of the King
PIPPIN;This was yours?;The Return of the King
PIPPIN;Well, I'm taller than you were then. Though, I'm not likely to grow anymore, except sideways.;The Return of the King
PIPPIN;you've seen Frodo and Sam?;The Return of the King
PIPPIN;Home is behind, The world ahead,And there are many paths to tread, Through shadow, to the edge of night, Until the stars are all alight., Mist and shadow cloud and shade, All shall fade, All shall, fade.;The Return of the King
PIPPIN;Not too happy at all, Merry.;The Two Towers
PIPPIN;Oh, yes. It's a quality establishment. I hear the staff are very good.;The Two Towers
PIPPIN;What are you doing?;The Two Towers
PIPPIN;No, it isn't. I'm starving.;The Two Towers
PIPPIN;I don't believe it.;The Two Towers
PIPPIN;lt is;The Two Towers
PIPPIN;It's perfect. One barrel each.,Wait. Do you think we should share it with Treebeard?;The Two Towers
PIPPIN;I get it. Don't be hasty.;The Two Towers
PIPPIN;Yes;The Two Towers
PIPPIN;Wait! Stop! Stop! Turn around. Turn around. Take us south.;The Two Towers
PIPPIN;Yes. Exactly.,If we go south, we can slip past Saruman unnoticed. The closer we are to danger, the farther we are from harm. It's the last thing he'll expect.;The Two Towers
PIPPIN;No, we won't. Not this time.;The Two Towers
PIPPIN;I'm sorry, Treebeard.;The Two Towers
PIPPIN;Look! The trees! They're moving;The Two Towers
PIPPIN;Merry.;The Two Towers
PIPPIN;Well, that's good news.;The Two Towers
PIPPIN;Maybe Treebeard's right. We don't belong here, Merry. It's too big for us. What can we do in the end? We've got the Shire. Maybe we should go home.;The Two Towers
PIPPIN;Did we lose him? I think we lost him.;The Two Towers
PIPPIN;Look. There's smoke to the south.;The Two Towers
PIPPIN;What is it?;The Two Towers
PIPPIN;Merry;The Two Towers
PIPPIN;Run, Merry;The Two Towers
PIPPIN;It's talking, Merry. The tree is talking.;The Two Towers
PIPPIN;Don't talk to it, Merry. Don't encourage it;The Two Towers
PIPPIN;And whose side are you on?;The Two Towers
PIPPIN;Merry!;
PIPPIN;What's making that noise?;The Two Towers
PIPPIN;I had the loveliest dream last night. There was this large barrel, full of pipe-weed.And we smoked all of it. And then.you were sick.'d give anything for a whiff of Old Toby.;The Two Towers
PIPPIN;No, I didn't. I was just stretching.;The Two Towers
PIPPIN;Who?;The Two Towers
PIPPIN;Than what?;The Two Towers
PIPPIN;I've always been taller than you.;The Two Towers
PIPPIN;Please, Merry. You're what? Three-foot-six? At the most? Whereas me, I'm pushing 3'73'8!;The Two Towers
PIPPIN;The White Wizard?;The Two Towers
PIPPIN;What?;The Two Towers
PIPPIN;Alive?;The Two Towers
PIPPIN;They think we have the Ring.;The Two Towers
PIPPIN;Merry, don't! Don't drink it;The Two Towers
PIPPIN;Merry! No, Treebeard said that you shouldn't have any.;The Two Towers
PIPPIN;lt could well be dangerous;The Two Towers
PIPPIN;Give me it back. Merry;The Two Towers
PIPPIN;What's happening?;The Two Towers
PIPPIN;Merry;The Two Towers
PIPPIN;Aaaaaaaagh;The Two Towers
PIPPIN;Why are there so few of you when you have lived so long? Are there Ent children?;The Two Towers
PIPPIN;Oh, I'm sorry. How did they die?;The Two Towers
PIPPIN; What do they look like?;The Two Towers
PIPPIN;There's no more stars! Is it time?;The Return of the King
PIPPIN;it's so quiet.;The Return of the King
PIPPIN;I don't want to be in a battle. But waiting on the edge of one I can't escape is even worse Is there any hope Gandalf, for Frodo and Sam?;The Return of the King
PIPPIN;Is he going to die ?;The Fellowship of the Ring
PIPPIN; Thanks;The Fellowship of the Ring
PIPPIN;ARGH;The Fellowship of the Ring
PIPPIN;For the Shire. Hold him, hold him down Merry;The Fellowship of the Ring
PIPPIN;You've got my arm... argh!... you've got my arm;The Fellowship of the Ring
PIPPIN;What are they saying ?;The Fellowship of the Ring
PIPPIN;;The Fellowship of the Ring
PIPPIN; Nothing's happening;The Fellowship of the Ring
PIPPIN;What're you going to do then ?;The Fellowship of the Ring
PIPPIN;Merry!;
PIPPIN;Merry! Merry? Wake up;The Two Towers
PIPPIN;My friend is sick. He needs water. Please;The Two Towers
PIPPIN;Stop it;The Two Towers
